time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
21	600	0.09578	0.09756	0.09584	0.09524	0.10088	0.09584	0.09482	0.09972	0.09468	0.0947	0.097	0.09506	0.09688	0.14684	0.34018	0.13608	0.18832	0.79342	0.85162	0.95378	0.958	0.11988	0.68556	0.09572	0.10242	0.19652	0.14932	0.1531	0.14086	0.76392	0.69902	0.909	0.81332	0.11612	0.64508	0.09712	0.09442	0.16578	0.54286	0.13724	0.20974	0.8589	0.88244	0.97696	1.00016	0.11688	0.66662	0.095	0.09448	0.31956	0.19296	0.18002	0.12448	0.87772	0.83678	0.88916	0.97898	0.11274	1.0357	0.09424	0.09488	0.18028	0.28942	0.15486	0.17324	0.79126	0.9003	1.06692	1.03772	0.1172	0.95516	0.09552	0.09488	0.26862	0.255	0.14078	0.15454	0.81892	0.65458	0.96374	0.99926	0.11352	0.97728	0.09786	0.09488	0.09564	0.09482	0.09466	0.09446	0.09432	0.09402	0.09454	0.09492	0.09412	0.09512	0.0951
22	630	0.0961	0.09776	0.09598	0.09536	0.10124	0.09618	0.09492	0.10018	0.09478	0.0948	0.0971	0.09516	0.097	0.15176	0.38472	0.13688	0.20556	0.86534	0.92144	1.05664	1.06026	0.12004	0.72088	0.09586	0.10298	0.20768	0.15318	0.15538	0.14236	0.84196	0.76406	1.0185	0.91672	0.11632	0.68376	0.09718	0.0945	0.16962	0.598	0.1378	0.22662	0.92558	0.97614	1.07642	1.09978	0.117	0.70598	0.095	0.09446	0.36234	0.20224	0.18636	0.12532	0.98518	0.89734	0.99964	1.07276	0.11272	1.12276	0.0943	0.095	0.19184	0.30672	0.15774	0.17722	0.83586	0.97422	1.15148	1.13362	0.11726	1.04624	0.0956	0.09498	0.28734	0.26614	0.1414	0.15586	0.8791	0.68394	1.05202	1.09984	0.1135	1.07124	0.09764	0.09506	0.0958	0.09494	0.09476	0.09456	0.0945	0.09406	0.09464	0.09504	0.09418	0.09524	0.09518
23	660	0.09616	0.09776	0.09608	0.09544	0.10122	0.09634	0.0949	0.10028	0.09476	0.09486	0.0973	0.09522	0.09724	0.15748	0.4353	0.13784	0.22658	0.93536	0.9875	1.1483	1.14302	0.1201	0.75214	0.0959	0.10224	0.21924	0.15692	0.1572	0.14376	0.92046	0.82764	1.11606	1.00848	0.11644	0.7185	0.09684	0.09446	0.17396	0.6588	0.13876	0.24762	0.99248	1.05942	1.16936	1.18184	0.1171	0.74114	0.09508	0.0948	0.4135	0.21222	0.19306	0.12614	1.08636	0.95438	1.09992	1.14912	0.11268	1.192	0.09428	0.0949	0.20604	0.32466	0.16078	0.18178	0.87822	1.04358	1.21884	1.20858	0.11736	1.1242	0.09564	0.09488	0.30854	0.2779	0.14212	0.15716	0.93456	0.7124	1.13424	1.18028	0.11352	1.14896	0.09768	0.09504	0.09578	0.09486	0.0947	0.09448	0.0944	0.094	0.0945	0.09498	0.09416	0.0952	0.09514
24	690	0.09624	0.09782	0.09596	0.09548	0.10114	0.09646	0.09484	0.10016	0.09482	0.0947	0.09716	0.09514	0.09712	0.16416	0.49052	0.13848	0.2513	0.99948	1.04622	1.21916	1.20898	0.12018	0.77928	0.09572	0.10258	0.23358	0.16142	0.15944	0.14508	0.99448	0.88752	1.19894	1.08838	0.11654	0.74826	0.09698	0.09442	0.17862	0.7232	0.1397	0.27206	1.05368	1.12906	1.2491	1.24516	0.117	0.77108	0.09494	0.09488	0.47352	0.22356	0.2003	0.12688	1.17734	1.00724	1.18746	1.20628	0.11258	1.24158	0.09416	0.09484	0.22218	0.34398	0.16372	0.18622	0.91808	1.10566	1.27096	1.26516	0.11712	1.18558	0.0955	0.09482	0.33158	0.29008	0.14268	0.15868	0.98608	0.7383	1.20548	1.24288	0.11346	1.20988	0.09752	0.09506	0.09576	0.0948	0.09458	0.09448	0.09434	0.09402	0.0945	0.0949	0.094	0.09508	0.09508
25	720	0.09648	0.09786	0.09604	0.09558	0.1012	0.09672	0.09492	0.10026	0.09486	0.09474	0.09718	0.09522	0.0974	0.17282	0.55182	0.13966	0.28096	1.05668	1.09778	1.2726	1.26062	0.12032	0.80252	0.09582	0.10262	0.24976	0.16624	0.1618	0.14612	1.0643	0.94422	1.26496	1.152	0.11664	0.77398	0.09682	0.09442	0.18416	0.78936	0.14066	0.30062	1.1124	1.1868	1.31642	1.2915	0.117	0.79744	0.09496	0.09446	0.54364	0.23598	0.2088	0.12788	1.25288	1.05598	1.25654	1.24756	0.11272	1.2787	0.09428	0.09484	0.24282	0.36448	0.1677	0.19118	0.95704	1.16498	1.3107	1.30978	0.11718	1.23222	0.0956	0.09486	0.35814	0.3031	0.14372	0.16066	1.03312	0.76326	1.26864	1.28928	0.11354	1.2538	0.09778	0.09512	0.09582	0.09478	0.09464	0.09448	0.09442	0.09398	0.09454	0.09496	0.09408	0.09516	0.0951
26	750	0.0965	0.09804	0.09622	0.09582	0.10132	0.097	0.095	0.10052	0.0949	0.09476	0.09734	0.09534	0.09738	0.1828	0.61698	0.14054	0.31434	1.10694	1.14312	1.31298	1.3011	0.12056	0.82374	0.09584	0.10288	0.26796	0.17124	0.16382	0.14722	1.1232	0.99714	1.31712	1.20242	0.11678	0.79798	0.09694	0.09448	0.18962	0.85858	0.1417	0.33384	1.16608	1.23144	1.36916	1.32552	0.1171	0.8205	0.095	0.09476	0.62112	0.24978	0.2182	0.12908	1.31058	1.09772	1.30816	1.27838	0.11278	1.3068	0.0942	0.09492	0.26706	0.3867	0.1719	0.19646	0.98914	1.21076	1.342	1.34286	0.11726	1.26584	0.09562	0.09486	0.38784	0.31702	0.14468	0.16224	1.07646	0.78588	1.32008	1.32358	0.11356	1.287	0.09774	0.09526	0.09578	0.0948	0.0946	0.09448	0.09434	0.09398	0.09448	0.0949	0.0941	0.09514	0.0951
27	780	0.09692	0.09822	0.0964	0.09612	0.1015	0.0973	0.09504	0.10074	0.09512	0.09502	0.09754	0.0955	0.0976	0.19474	0.68686	0.14166	0.35294	1.14892	1.18066	1.34314	1.33472	0.12088	0.84266	0.09616	0.1035	0.2896	0.1766	0.16652	0.14912	1.17324	1.04594	1.35706	1.24096	0.11712	0.81964	0.09726	0.09454	0.1957	0.92966	0.14296	0.37286	1.21758	1.26622	1.41118	1.35178	0.11706	0.84072	0.0951	0.09468	0.7078	0.2642	0.2286	0.13024	1.35514	1.13696	1.34856	1.30344	0.11292	1.32926	0.09432	0.095	0.29658	0.40968	0.17684	0.20242	1.02254	1.25276	1.36788	1.37142	0.1174	1.29262	0.09566	0.09496	0.42042	0.33176	0.14578	0.16412	1.11718	0.80872	1.36306	1.3509	0.11366	1.31382	0.09814	0.09536	0.09598	0.09488	0.09472	0.09454	0.09444	0.09402	0.0946	0.09504	0.09412	0.0952	0.09524
28	810	0.0971	0.09834	0.09648	0.09616	0.1013	0.0973	0.09506	0.1004	0.09518	0.09488	0.09736	0.09548	0.09758	0.2095	0.75846	0.14274	0.3959	1.185	1.21466	1.36738	1.36126	0.12096	0.85898	0.09612	0.10306	0.31384	0.18274	0.16918	0.15052	1.21072	1.09076	1.38686	1.27202	0.11728	0.83892	0.0972	0.09462	0.202	0.99788	0.14412	0.41696	1.26168	1.29246	1.44306	1.37234	0.11706	0.85886	0.0951	0.09454	0.79622	0.27984	0.23992	0.13132	1.38918	1.17092	1.37908	1.32494	0.113	1.34806	0.09434	0.095	0.32998	0.4329	0.18222	0.20822	1.04862	1.286	1.39036	1.39614	0.11748	1.31564	0.09574	0.09496	0.45672	0.3477	0.14702	0.16608	1.15398	0.82982	1.39886	1.37364	0.11374	1.33408	0.09818	0.0956	0.09608	0.09488	0.09474	0.09462	0.09446	0.09404	0.09466	0.09508	0.09418	0.09522	0.09524
29	840	0.09714	0.09836	0.0964	0.0962	0.10104	0.09742	0.09506	0.1006	0.09528	0.09504	0.09754	0.09562	0.0977	0.227	0.83376	0.14418	0.44418	1.21288	1.24226	1.38604	1.38424	0.12098	0.87316	0.09608	0.10264	0.34102	0.18902	0.1713	0.1517	1.24164	1.12998	1.41012	1.29836	0.11724	0.85716	0.09736	0.09456	0.20866	1.0636	0.14536	0.46722	1.30248	1.313	1.47092	1.3904	0.11708	0.87534	0.09514	0.09478	0.88318	0.29746	0.25246	0.13226	1.41536	1.19946	1.40336	1.34406	0.11302	1.36484	0.09432	0.09496	0.36844	0.45822	0.1882	0.21498	1.0721	1.31458	1.41142	1.41818	0.11752	1.33452	0.09578	0.09494	0.49552	0.36278	0.14822	0.16772	1.18794	0.85002	1.42868	1.3952	0.11366	1.35268	0.0979	0.09566	0.09612	0.0949	0.09476	0.09466	0.09448	0.09408	0.0947	0.09508	0.09422	0.09526	0.09522
30	870	0.09762	0.09848	0.09662	0.0965	0.10164	0.09792	0.09524	0.10152	0.09556	0.0952	0.09762	0.09572	0.09796	0.24772	0.91046	0.14564	0.49848	1.23688	1.26774	1.4035	1.4042	0.1211	0.88686	0.09632	0.10318	0.37092	0.19674	0.17422	0.1535	1.26636	1.16542	1.43006	1.3209	0.11736	0.87486	0.0977	0.0946	0.21508	1.12162	0.14672	0.52288	1.3387	1.33138	1.49528	1.40652	0.1171	0.89096	0.09518	0.09476	0.96286	0.31602	0.26644	0.13356	1.43286	1.22492	1.42274	1.36204	0.11304	1.38026	0.0943	0.09498	0.41426	0.48376	0.19524	0.22164	1.09116	1.3379	1.43274	1.43826	0.1175	1.3511	0.09574	0.09486	0.53928	0.3803	0.15006	0.17006	1.218	0.86716	1.45712	1.4147	0.11376	1.36902	0.09806	0.0958	0.09622	0.09486	0.09474	0.09468	0.0945	0.09408	0.0947	0.09514	0.09418	0.09526	0.09522
31	900	0.09768	0.09864	0.09666	0.09658	0.10156	0.09796	0.09524	0.101	0.09558	0.0952	0.0975	0.09572	0.09804	0.2722	0.98508	0.14706	0.55852	1.25708	1.29026	1.41928	1.42428	0.1213	0.90046	0.09624	0.10324	0.40492	0.20514	0.17704	0.15496	1.2897	1.19656	1.44948	1.34038	0.1175	0.89198	0.09756	0.0947	0.22302	1.17098	0.14814	0.58422	1.36872	1.348	1.51798	1.42182	0.1171	0.90624	0.09526	0.0946	1.03034	0.33646	0.28198	0.13494	1.44684	1.24596	1.43822	1.38024	0.11306	1.39328	0.09434	0.095	0.46524	0.51092	0.20264	0.22892	1.10948	1.36142	1.453	1.45774	0.11754	1.36634	0.09578	0.09498	0.58698	0.39788	0.15178	0.17238	1.24548	0.8817	1.48056	1.43426	0.11378	1.38422	0.09814	0.09604	0.0963	0.09494	0.09482	0.09474	0.09456	0.0941	0.09472	0.09514	0.0942	0.0953	0.09524
32	930	0.09762	0.09856	0.09662	0.0967	0.10106	0.09784	0.09516	0.101	0.09562	0.09516	0.09742	0.09566	0.0981	0.30084	1.05206	0.1486	0.6231	1.27558	1.30956	1.43322	1.44186	0.1214	0.9125	0.09616	0.10314	0.44174	0.2137	0.1798	0.15622	1.3106	1.22326	1.46586	1.35634	0.11752	0.9094	0.09802	0.09454	0.2307	1.2135	0.14944	0.6498	1.39556	1.36288	1.53902	1.4357	0.11698	0.92074	0.09512	0.09452	1.08274	0.35558	0.29922	0.13636	1.45646	1.26464	1.44966	1.39868	0.11304	1.40572	0.09428	0.09494	0.52232	0.53774	0.2116	0.23586	1.123	1.37948	1.47308	1.4748	0.11736	1.37952	0.0957	0.09488	0.63846	0.41674	0.15388	0.17488	1.27008	0.89564	1.4989	1.45222	0.1137	1.39792	0.0978	0.09604	0.09608	0.09482	0.09468	0.09454	0.09444	0.09398	0.09454	0.09506	0.09412	0.09518	0.0951
33	960	0.09802	0.09882	0.09694	0.0971	0.10162	0.09824	0.0953	0.1014	0.09576	0.09522	0.09752	0.09586	0.09816	0.33416	1.11064	0.15048	0.69412	1.29092	1.32648	1.44508	1.45662	0.12152	0.9248	0.09628	0.10354	0.48348	0.2236	0.1829	0.15814	1.33046	1.24744	1.48272	1.37148	0.11768	0.92674	0.09814	0.09474	0.23918	1.24958	0.15106	0.72096	1.42172	1.37766	1.5593	1.45022	0.11712	0.93612	0.09532	0.09482	1.121	0.37624	0.3191	0.13792	1.46396	1.2824	1.45926	1.41752	0.1132	1.41646	0.09434	0.09502	0.5866	0.56886	0.22218	0.2441	1.13798	1.39656	1.48736	1.49022	0.11752	1.39314	0.09584	0.09498	0.69302	0.43656	0.15622	0.17772	1.29082	0.90774	1.51224	1.46852	0.11388	1.40996	0.09802	0.0963	0.09634	0.09488	0.09482	0.09474	0.0946	0.09416	0.09478	0.09522	0.09416	0.09534	0.0953
34	990	0.09824	0.09888	0.09678	0.09732	0.10168	0.0983	0.09538	0.10164	0.09582	0.0953	0.09764	0.09588	0.0981	0.37222	1.15808	0.1523	0.77032	1.3042	1.34094	1.45506	1.46756	0.1216	0.93742	0.09616	0.1032	0.5279	0.23414	0.18582	0.15974	1.34888	1.26752	1.4985	1.38336	0.1178	0.94446	0.09772	0.09466	0.24878	1.2776	0.15236	0.7967	1.44116	1.39076	1.5746	1.4617	0.1169	0.95028	0.09516	0.09466	1.15122	0.40002	0.34008	0.1392	1.46862	1.29852	1.46522	1.4348	0.1132	1.42588	0.09426	0.09498	0.65702	0.60226	0.23384	0.25224	1.15054	1.41018	1.4963	1.50156	0.1174	1.40384	0.09576	0.09486	0.75004	0.45684	0.15862	0.18006	1.30872	0.9183	1.5196	1.48072	0.11372	1.42056	0.09776	0.09646	0.09632	0.09482	0.09474	0.09466	0.0945	0.0941	0.09466	0.0951	0.09416	0.09524	0.09518
35	1020	0.09836	0.09896	0.09704	0.09742	0.10152	0.09852	0.09546	0.10124	0.096	0.09536	0.09756	0.09594	0.09804	0.41662	1.19678	0.15466	0.8502	1.31512	1.3527	1.46222	1.47644	0.12178	0.9501	0.09624	0.10256	0.57538	0.2458	0.18854	0.16152	1.36472	1.28556	1.5121	1.39332	0.11778	0.96366	0.0979	0.09472	0.25886	1.30176	0.15388	0.87498	1.45874	1.40198	1.5852	1.4726	0.11688	0.96608	0.09536	0.09468	1.1754	0.42426	0.36312	0.14084	1.47406	1.3123	1.47068	1.44946	0.11338	1.43392	0.09438	0.0951	0.73172	0.63528	0.24788	0.26118	1.16028	1.41834	1.50234	1.50798	0.1176	1.4123	0.09586	0.09496	0.80928	0.47906	0.16194	0.18314	1.32408	0.92808	1.5264	1.48766	0.11386	1.42922	0.09772	0.09672	0.09658	0.09494	0.09486	0.09472	0.09462	0.09418	0.09474	0.09528	0.0942	0.09534	0.09528
36	1050	0.09856	0.09904	0.09706	0.09758	0.10166	0.0988	0.09556	0.10142	0.09622	0.09544	0.0977	0.096	0.09818	0.46326	1.22858	0.1571	0.93344	1.32218	1.36324	1.46634	1.48164	0.12194	0.96296	0.09624	0.10308	0.6253	0.25932	0.1921	0.16356	1.37646	1.301	1.52124	1.39884	0.11808	0.98308	0.09788	0.0948	0.26978	1.32432	0.1557	0.95552	1.47486	1.41076	1.59186	1.47956	0.11688	0.9819	0.09536	0.09478	1.19534	0.45072	0.3884	0.14268	1.4776	1.3241	1.47404	1.45866	0.11352	1.43906	0.09434	0.09504	0.80988	0.67052	0.26362	0.26968	1.17138	1.42708	1.50614	1.51242	0.11758	1.4194	0.09582	0.09498	0.86424	0.5009	0.1653	0.1861	1.33336	0.93634	1.52848	1.49146	0.11396	1.43596	0.09774	0.0968	0.0965	0.09484	0.09478	0.09476	0.09464	0.09418	0.09478	0.09524	0.09416	0.09532	0.09524
37	1080	0.0989	0.09922	0.09714	0.0977	0.10182	0.09896	0.09558	0.10148	0.09636	0.09552	0.09786	0.09628	0.09846	0.51614	1.25212	0.15986	1.0126	1.3273	1.36902	1.46984	1.48616	0.12206	0.97792	0.09628	0.10332	0.67824	0.27424	0.1951	0.1656	1.3846	1.31332	1.52696	1.40228	0.11808	1.00578	0.0983	0.09484	0.2815	1.34548	0.1574	1.03422	1.48612	1.4158	1.59516	1.48382	0.11692	0.99932	0.09538	0.09494	1.21088	0.4771	0.41626	0.14424	1.4808	1.33432	1.4771	1.46502	0.1135	1.44364	0.09438	0.09512	0.88606	0.70598	0.28116	0.27876	1.17664	1.43134	1.50946	1.51598	0.11758	1.4257	0.09584	0.09496	0.91668	0.52494	0.16924	0.18914	1.33974	0.94302	1.53104	1.4942	0.11402	1.44248	0.09782	0.09708	0.09652	0.09486	0.09488	0.09486	0.09468	0.09414	0.09482	0.09532	0.09422	0.09536	0.09526
38	1110	0.09942	0.09952	0.09748	0.0982	0.10198	0.09938	0.09582	0.10202	0.09674	0.09588	0.09824	0.0965	0.09866	0.57056	1.27388	0.16286	1.0847	1.32964	1.37414	1.47334	1.48838	0.12228	0.99244	0.09642	0.10366	0.73274	0.29134	0.19868	0.16754	1.39002	1.32376	1.5302	1.4045	0.1184	1.02952	0.09846	0.09496	0.29362	1.3621	0.15922	1.111	1.49396	1.4197	1.59794	1.48736	0.11696	1.01796	0.09568	0.09502	1.22366	0.50574	0.4448	0.1461	1.48422	1.34202	1.48108	1.46886	0.11376	1.44672	0.09438	0.09522	0.95806	0.74242	0.30124	0.28798	1.1821	1.4372	1.51278	1.51946	0.1178	1.43058	0.09596	0.09508	0.96456	0.54896	0.1742	0.1926	1.34314	0.9497	1.53324	1.4965	0.11418	1.4462	0.09824	0.09734	0.09672	0.09496	0.09494	0.095	0.09478	0.09426	0.0949	0.0954	0.09428	0.09542	0.09532
39	1140	0.09954	0.09968	0.09764	0.09866	0.10236	0.09958	0.096	0.10234	0.09698	0.0959	0.0982	0.0966	0.09926	0.62912	1.29264	0.16654	1.1457	1.3317	1.37866	1.47638	1.49142	0.12256	1.01012	0.09676	0.10402	0.78846	0.30926	0.20216	0.16972	1.39372	1.33064	1.53228	1.40708	0.1185	1.05648	0.09868	0.09498	0.30618	1.37786	0.1611	1.182	1.50148	1.4216	1.59996	1.48974	0.11692	1.03842	0.09572	0.095	1.23166	0.535	0.47548	0.1479	1.48656	1.34816	1.48384	1.47192	0.11384	1.4491	0.09444	0.09532	1.01992	0.77832	0.32356	0.29782	1.18682	1.44024	1.51482	1.52192	0.11782	1.43356	0.09602	0.0951	1.00626	0.57524	0.17948	0.19604	1.34562	0.95602	1.5363	1.49874	0.11424	1.45004	0.09832	0.0977	0.0969	0.09494	0.09502	0.095	0.09484	0.09424	0.095	0.0955	0.09428	0.09546	0.09538
40	1170	0.09988	0.0999	0.09802	0.099	0.10256	0.09974	0.09606	0.10246	0.0972	0.09604	0.09848	0.0968	0.0993	0.68872	1.31004	0.16978	1.19592	1.33308	1.38028	1.47848	1.49376	0.1228	1.0285	0.09662	0.10402	0.84312	0.32858	0.20558	0.17208	1.39656	1.33642	1.53428	1.40876	0.1185	1.08384	0.09978	0.09514	0.32048	1.39048	0.16302	1.2431	1.50656	1.42304	1.60222	1.49254	0.1169	1.06116	0.0959	0.0952	1.23714	0.56698	0.50874	0.1501	1.4894	1.35188	1.48638	1.47408	0.11408	1.45006	0.09452	0.09548	1.07264	0.81648	0.34906	0.30824	1.1935	1.44592	1.517	1.52414	0.118	1.4368	0.09614	0.09512	1.03944	0.6015	0.18634	0.19938	1.34694	0.9614	1.53798	1.5007	0.11442	1.45294	0.09852	0.09804	0.09706	0.09498	0.09512	0.09518	0.09494	0.09436	0.09512	0.0956	0.0943	0.09544	0.09544
41	1200	0.10002	0.09988	0.0978	0.09896	0.10254	0.09974	0.09616	0.1025	0.09724	0.09608	0.09836	0.09684	0.09924	0.74696	1.32528	0.17376	1.23496	1.33384	1.382	1.48102	1.49652	0.12274	1.04984	0.09698	0.10406	0.89848	0.348	0.20874	0.1742	1.39884	1.33914	1.53582	1.41082	0.11876	1.11204	0.09906	0.09528	0.33586	1.39628	0.1649	1.29322	1.50814	1.42408	1.60324	1.4946	0.11686	1.0842	0.09576	0.09498	1.2415	0.59928	0.54444	0.1522	1.49106	1.35482	1.48864	1.47622	0.11416	1.45134	0.09454	0.09554	1.11602	0.84936	0.37612	0.3183	1.19456	1.44666	1.5187	1.52548	0.11802	1.43896	0.0961	0.09518	1.06972	0.62856	0.19352	0.20306	1.3482	0.9676	1.53952	1.50222	0.11452	1.45426	0.09854	0.09846	0.09714	0.09504	0.0952	0.09518	0.09498	0.09436	0.09508	0.09566	0.0943	0.0955	0.09552
42	1230	0.10014	0.09988	0.098	0.09908	0.10216	0.09978	0.09622	0.1024	0.09732	0.0962	0.09842	0.09698	0.0996	0.80012	1.34186	0.17814	1.26828	1.33488	1.38492	1.48346	1.4987	0.12294	1.0702	0.09698	0.10374	0.94804	0.37092	0.21208	0.17676	1.4015	1.34254	1.53764	1.41246	0.11876	1.14072	0.09894	0.09534	0.3507	1.40536	0.16662	1.33506	1.51242	1.42542	1.60456	1.4966	0.11682	1.10932	0.096	0.09524	1.24698	0.6334	0.58202	0.1542	1.49268	1.35786	1.49096	1.47874	0.11422	1.45366	0.09448	0.09546	1.1511	0.88424	0.40664	0.32892	1.19826	1.45054	1.52	1.52776	0.11814	1.44122	0.09624	0.09518	1.09462	0.6574	0.20232	0.20686	1.34936	0.97274	1.54278	1.50436	0.11458	1.45728	0.09854	0.09854	0.09724	0.09502	0.09526	0.09532	0.0952	0.09452	0.09526	0.09568	0.09438	0.09554	0.09558
43	1260	0.10044	0.10014	0.0982	0.0996	0.10242	0.09996	0.09644	0.10236	0.09764	0.0962	0.09846	0.09702	0.09946	0.84888	1.35566	0.18238	1.29588	1.33404	1.38718	1.48618	1.5003	0.12308	1.09076	0.0971	0.10476	0.9937	0.39702	0.21622	0.17938	1.40382	1.34466	1.54008	1.41444	0.11892	1.16742	0.0991	0.09528	0.36818	1.408	0.16838	1.3706	1.51384	1.42638	1.60562	1.49924	0.11684	1.13324	0.0959	0.09524	1.25412	0.66936	0.6215	0.15622	1.49496	1.3587	1.49298	1.4802	0.11438	1.45476	0.09446	0.09548	1.17952	0.91742	0.44054	0.33938	1.20064	1.4506	1.52166	1.52892	0.11828	1.44206	0.0962	0.09512	1.1162	0.68566	0.21196	0.21026	1.3506	0.97516	1.54414	1.50652	0.11462	1.45924	0.09852	0.09878	0.0972	0.09506	0.0952	0.09532	0.09514	0.09454	0.0953	0.09574	0.09432	0.0955	0.09556
44	1290	0.10034	0.10002	0.0982	0.0996	0.10258	0.10026	0.09658	0.10262	0.09778	0.0964	0.0985	0.09704	0.09938	0.89108	1.3677	0.18734	1.31928	1.33568	1.38798	1.48816	1.50244	0.12308	1.10952	0.09716	0.10398	1.03016	0.42298	0.21954	0.18172	1.40598	1.34596	1.54098	1.4164	0.1191	1.1903	0.09922	0.09534	0.38634	1.40966	0.17044	1.39994	1.51504	1.42808	1.60742	1.50084	0.11678	1.15674	0.09604	0.0952	1.25948	0.7063	0.66164	0.15844	1.49634	1.36034	1.4954	1.48218	0.11448	1.4572	0.09454	0.09554	1.20476	0.94822	0.478	0.35094	1.20436	1.45384	1.52372	1.53102	0.11832	1.44404	0.09632	0.09522	1.13602	0.71536	0.22288	0.21422	1.35036	0.978	1.54638	1.50838	0.11478	1.4605	0.0986	0.099	0.09734	0.09506	0.09528	0.09538	0.09512	0.09456	0.0953	0.09588	0.09434	0.09558	0.09562
45	1320	0.10078	0.1003	0.09816	0.0997	0.10238	0.10016	0.09662	0.10238	0.09798	0.0963	0.09842	0.09708	0.09954	0.92626	1.37736	0.19294	1.33916	1.33606	1.38816	1.49082	1.50478	0.1232	1.12664	0.09702	0.10424	1.06196	0.45306	0.22314	0.18442	1.40806	1.34722	1.54276	1.41764	0.1191	1.2111	0.09938	0.09542	0.4058	1.41242	0.17246	1.42588	1.5158	1.42906	1.60784	1.50234	0.11668	1.1788	0.09618	0.09512	1.2653	0.74402	0.70404	0.16084	1.49828	1.36128	1.4975	1.48348	0.11448	1.459	0.09454	0.0959	1.22834	0.97468	0.5187	0.36182	1.20622	1.45616	1.5251	1.53244	0.11844	1.4461	0.0963	0.09522	1.15704	0.74816	0.23692	0.21958	1.35122	0.98266	1.54756	1.50982	0.11586	1.46222	0.10084	0.10066	0.09808	0.09502	0.0954	0.09568	0.0956	0.09466	0.09558	0.0962	0.0943	0.09548	0.09576
46	1350	0.10062	0.10036	0.09804	0.09984	0.10242	0.10044	0.09688	0.10258	0.09824	0.09658	0.09854	0.0973	0.09986	0.95444	1.38538	0.19918	1.3586	1.33564	1.38828	1.49236	1.50674	0.12338	1.14092	0.09718	0.1046	1.0875	0.48218	0.22662	0.18726	1.4093	1.3474	1.54426	1.4201	0.11942	1.22712	0.09938	0.09562	0.42674	1.41638	0.17442	1.45078	1.51772	1.43014	1.60934	1.50434	0.11674	1.1971	0.09616	0.09562	1.27214	0.78104	0.74546	0.16302	1.4995	1.36046	1.49924	1.4847	0.11466	1.46024	0.0946	0.09564	1.24884	0.99664	0.56212	0.3728	1.2072	1.45702	1.52754	1.5344	0.11834	1.44724	0.0964	0.09526	1.17286	0.77628	0.24878	0.22198	1.35068	0.98436	1.54976	1.51214	0.11486	1.46366	0.09866	0.09954	0.09766	0.09508	0.09536	0.09552	0.09518	0.09466	0.09538	0.0959	0.0944	0.0957	0.09588
47	1380	0.1014	0.10078	0.0988	0.10018	0.103	0.10094	0.09706	0.1031	0.09832	0.09672	0.09868	0.09736	0.09976	0.97864	1.39114	0.20564	1.37654	1.33722	1.3889	1.4953	1.5097	0.12342	1.15146	0.0972	0.1045	1.10922	0.51626	0.23052	0.19002	1.41012	1.34776	1.54548	1.42184	0.1193	1.24096	0.09922	0.09562	0.44922	1.41712	0.17624	1.47266	1.51676	1.431	1.60964	1.50548	0.1167	1.21244	0.09638	0.09542	1.27792	0.81596	0.78842	0.16548	1.50132	1.3611	1.50128	1.48706	0.11478	1.46184	0.09458	0.09574	1.26902	1.01708	0.60868	0.38378	1.20858	1.45952	1.52882	1.53626	0.11846	1.4483	0.09644	0.09534	1.1842	0.8059	0.26314	0.22606	1.35062	0.98722	1.55138	1.51392	0.11512	1.46496	0.09904	0.09966	0.0977	0.09514	0.09534	0.0955	0.0952	0.09454	0.09532	0.09582	0.09436	0.09574	0.09588
48	1410	0.10164	0.10098	0.09904	0.10056	0.1035	0.10134	0.09744	0.10302	0.09888	0.0968	0.09878	0.09758	0.09998	0.99966	1.39586	0.21306	1.39254	1.33658	1.38918	1.49718	1.51102	0.12358	1.16086	0.09724	0.10494	1.12714	0.54964	0.23418	0.19254	1.41162	1.34844	1.54712	1.424	0.1196	1.25248	0.09984	0.09578	0.47312	1.41806	0.1782	1.49192	1.51676	1.4323	1.61096	1.5077	0.11666	1.22406	0.09638	0.09568	1.28346	0.84808	0.8319	0.16768	1.50296	1.36098	1.50332	1.48824	0.11488	1.46282	0.09466	0.09588	1.2848	1.03714	0.65986	0.39428	1.21078	1.46232	1.53036	1.5383	0.11848	1.4507	0.09656	0.09528	1.19246	0.83312	0.28002	0.23038	1.3516	0.9877	1.55388	1.51602	0.11508	1.46636	0.09892	0.1	0.09774	0.09508	0.09544	0.09562	0.0953	0.09474	0.09546	0.09596	0.09434	0.0957	0.0961
