time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
21	600	0.09958	0.10016	0.09962	0.10032	0.10008	0.1008	0.09998	0.09882	0.09906	0.09864	0.09876	0.10012	0.09938	0.34608	0.42568	0.56244	0.1803	0.60714	0.99024	0.11628	0.1182	1.0381	0.09916	0.09938	0.09958	0.56106	0.42588	0.18182	0.14654	0.9602	0.9203	0.12332	0.12074	1.08852	0.09954	0.09962	0.0989	0.47446	0.74902	0.2383	0.75108	0.98554	0.98656	0.12702	0.1219	1.08792	0.0999	0.10006	0.10208	0.44018	0.71924	0.17632	0.37964	0.81598	1.0756	0.09936	0.1001	0.10046	0.1003	0.10062	0.09948	0.3408	0.31518	0.15012	0.15618	0.9307	1.03548	0.09898	0.10238	0.10002	0.10024	0.09906	0.09934	0.44154	0.87832	0.16274	0.80772	0.91204	0.8902	0.10062	0.10004	0.1007	0.10452	0.10162	0.0986	0.09842	0.09886	0.09888	0.09874	0.09898	0.10298	0.10138	0.10106	0.09994	0.10008	0.1011
22	630	0.09946	0.0999	0.09946	0.10024	0.1001	0.10072	0.09992	0.09882	0.09902	0.09854	0.0987	0.10004	0.09938	0.40306	0.49124	0.65702	0.18452	0.70476	1.0674	0.11622	0.11792	1.12016	0.09904	0.09974	0.09944	0.65098	0.49034	0.18788	0.14776	1.03508	1.00294	0.12354	0.12062	1.161	0.09942	0.0996	0.09898	0.54346	0.82826	0.2687	0.85744	1.05664	1.07774	0.12734	0.12182	1.15604	0.09988	0.10016	0.102	0.49004	0.8232	0.18278	0.4466	0.89626	1.13284	0.09932	0.1001	0.10032	0.1002	0.1005	0.09958	0.38414	0.36058	0.15136	0.15932	1.01204	1.10442	0.09882	0.1022	0.0999	0.10008	0.09894	0.09926	0.49844	0.96142	0.16716	0.89182	1.00098	0.97846	0.10056	0.0999	0.10052	0.10428	0.1015	0.09854	0.09832	0.09872	0.0988	0.0986	0.0988	0.10288	0.10116	0.10088	0.09984	0.09996	0.1011
23	660	0.0994	0.09996	0.09956	0.10032	0.1001	0.10082	0.10006	0.09882	0.09902	0.09856	0.09874	0.10018	0.09926	0.46652	0.56528	0.75678	0.18888	0.80682	1.13072	0.11668	0.11804	1.18258	0.09904	0.09932	0.09948	0.74502	0.56148	0.19548	0.1492	1.09452	1.07128	0.12402	0.12072	1.2148	0.0994	0.09964	0.09896	0.6119	0.90388	0.30794	0.9618	1.10674	1.15012	0.12774	0.12176	1.2045	0.09982	0.1	0.10214	0.54194	0.91998	0.18972	0.5234	0.96752	1.1718	0.09932	0.1	0.10028	0.10022	0.1005	0.0994	0.43378	0.41668	0.15258	0.16308	1.07964	1.15368	0.09878	0.10226	0.09982	0.1001	0.09896	0.09922	0.5612	1.03744	0.1716	0.9697	1.07696	1.05562	0.1005	0.09996	0.10054	0.10438	0.10164	0.09848	0.09828	0.09866	0.09872	0.09864	0.09888	0.10288	0.10134	0.1009	0.09996	0.09994	0.10108
24	690	0.09956	0.10016	0.09972	0.10042	0.10018	0.10086	0.1	0.0988	0.09908	0.0986	0.09884	0.10022	0.09942	0.53512	0.64396	0.85534	0.1939	0.904	1.17954	0.1169	0.11814	1.22632	0.0991	0.09978	0.09966	0.8367	0.63694	0.20404	0.15086	1.14188	1.12156	0.12462	0.12096	1.25276	0.09944	0.09964	0.099	0.68158	0.96616	0.35678	1.04974	1.14184	1.19864	0.12818	0.12186	1.23934	0.09994	0.10022	0.1022	0.59714	1.00478	0.198	0.60598	1.02748	1.20056	0.09938	0.10014	0.1004	0.10026	0.10066	0.09964	0.48688	0.48242	0.1538	0.1673	1.12858	1.18784	0.09886	0.10224	0.09994	0.10016	0.09906	0.0993	0.62472	1.10128	0.1769	1.03586	1.13352	1.1161	0.10064	0.1	0.10058	0.10448	0.10182	0.09854	0.0984	0.09868	0.09882	0.09876	0.09896	0.10296	0.10132	0.10096	0.09996	0.1	0.10148
25	720	0.0996	0.10022	0.09972	0.10042	0.10014	0.10096	0.10014	0.09888	0.09912	0.0986	0.09888	0.10042	0.09942	0.6043	0.72404	0.94764	0.19938	0.99346	1.21832	0.11706	0.11818	1.2597	0.09904	0.09986	0.09976	0.91946	0.71774	0.2131	0.15232	1.17766	1.16008	0.1248	0.12094	1.28254	0.09948	0.09962	0.0991	0.74422	1.02004	0.41614	1.12138	1.1684	1.23168	0.12856	0.12186	1.2659	0.09986	0.10004	0.10236	0.64826	1.07644	0.20668	0.69636	1.07572	1.22428	0.09938	0.10006	0.10036	0.10028	0.10068	0.0996	0.5448	0.5547	0.15486	0.17196	1.1663	1.21446	0.09886	0.10228	0.09996	0.10014	0.09908	0.09928	0.69154	1.15276	0.18236	1.09214	1.17574	1.15942	0.10068	0.1001	0.10064	0.10442	0.10202	0.09864	0.09842	0.09874	0.09878	0.09872	0.099	0.10296	0.1013	0.10106	0.10004	0.10008	0.1016
26	750	0.09956	0.10024	0.09984	0.1005	0.10024	0.10106	0.1002	0.09894	0.09922	0.09868	0.09886	0.10054	0.09954	0.67176	0.8031	1.03036	0.20512	1.06122	1.24968	0.11734	0.11832	1.28536	0.09912	0.09956	0.09978	0.99078	0.79924	0.22364	0.15418	1.207	1.18916	0.1254	0.12102	1.30558	0.09946	0.0998	0.09916	0.79672	1.05966	0.48804	1.17238	1.1898	1.255	0.12896	0.1218	1.28762	0.09996	0.10032	0.10248	0.69918	1.13186	0.21696	0.79234	1.11534	1.24422	0.09938	0.10014	0.10038	0.10024	0.1007	0.09954	0.60416	0.63584	0.15608	0.17678	1.19442	1.23496	0.09884	0.10236	0.1	0.10022	0.09914	0.09928	0.75578	1.19278	0.18812	1.13612	1.20764	1.19006	0.10068	0.1001	0.10062	0.10466	0.10216	0.09864	0.0985	0.09878	0.09878	0.09876	0.09902	0.10298	0.10142	0.101	0.10002	0.10006	0.10168
27	780	0.09958	0.10038	0.09988	0.1006	0.10026	0.10112	0.10014	0.09892	0.09918	0.09864	0.09888	0.10068	0.09936	0.72942	0.87676	1.09548	0.2111	1.10992	1.27644	0.11742	0.11816	1.30678	0.0991	0.10042	0.09982	1.0474	0.87856	0.23516	0.15554	1.22986	1.21252	0.12534	0.12076	1.3257	0.09942	0.0998	0.0991	0.83684	1.08882	0.56948	1.20628	1.20724	1.27264	0.12934	0.1219	1.30662	0.0999	0.10016	0.10238	0.74156	1.17038	0.2282	0.8858	1.1454	1.26294	0.09934	0.10012	0.10038	0.10028	0.10076	0.10006	0.66678	0.72344	0.15734	0.18198	1.21698	1.25202	0.0989	0.10232	0.09998	0.10018	0.09906	0.0993	0.81424	1.22422	0.19412	1.16878	1.23232	1.21474	0.10064	0.10008	0.10058	0.10472	0.10208	0.09864	0.09852	0.09874	0.09874	0.09872	0.09898	0.10296	0.10134	0.10108	0.09998	0.10008	0.10184
28	810	0.0997	0.1005	0.09984	0.10068	0.10042	0.10116	0.1003	0.09898	0.09928	0.09866	0.09886	0.10086	0.09952	0.77318	0.93696	1.14122	0.21788	1.14336	1.29928	0.11772	0.11832	1.32376	0.09906	0.09954	0.09984	1.0894	0.94828	0.24824	0.15728	1.24922	1.23172	0.12572	0.12072	1.34282	0.0994	0.09978	0.09916	0.86728	1.11186	0.6623	1.23082	1.22392	1.28784	0.1298	0.1219	1.3231	0.09988	0.1002	0.10234	0.7777	1.19764	0.24038	0.97378	1.17258	1.27936	0.09938	0.10014	0.1004	0.10028	0.1009	0.0997	0.72712	0.80742	0.15858	0.18806	1.23698	1.26746	0.09892	0.10234	0.09994	0.10018	0.09912	0.09922	0.864	1.24834	0.20092	1.19442	1.25368	1.23528	0.10066	0.10006	0.1006	0.10462	0.10192	0.09872	0.09858	0.0987	0.09876	0.09876	0.09906	0.10302	0.10156	0.10104	0.09992	0.10008	0.10212
29	840	0.0998	0.10052	0.10012	0.10098	0.10066	0.10142	0.1005	0.09918	0.09944	0.09876	0.09906	0.1012	0.09954	0.80788	0.98662	1.17606	0.22492	1.17108	1.31804	0.118	0.11834	1.34088	0.09912	0.09964	0.09994	1.1215	1.00498	0.26354	0.1592	1.26534	1.24914	0.12618	0.12078	1.35816	0.09946	0.0998	0.09924	0.88926	1.12908	0.76066	1.2488	1.23798	1.30114	0.13028	0.12194	1.33798	0.09994	0.1003	0.10258	0.80312	1.22042	0.25504	1.05396	1.19538	1.29544	0.0994	0.10016	0.10044	0.10036	0.1009	0.09976	0.78284	0.88096	0.15996	0.19482	1.25308	1.28086	0.0989	0.10236	0.09998	0.10026	0.09918	0.0993	0.9033	1.26996	0.20854	1.21446	1.27048	1.25418	0.1007	0.10018	0.10066	0.10468	0.1023	0.0988	0.09866	0.09872	0.09874	0.09884	0.09912	0.1031	0.10158	0.10106	0.10014	0.10026	0.10228
30	870	0.09992	0.10062	0.10016	0.10116	0.10072	0.10146	0.10066	0.09916	0.0994	0.09878	0.09908	0.10118	0.09968	0.83466	1.02494	1.2023	0.2325	1.1914	1.33346	0.11822	0.1184	1.35498	0.09906	0.09976	0.09978	1.14422	1.04986	0.28138	0.16124	1.28044	1.26336	0.12634	0.12074	1.37154	0.09942	0.09982	0.09924	0.90714	1.14314	0.85806	1.26306	1.2501	1.31264	0.13054	0.12194	1.352	0.09994	0.10044	0.1027	0.82378	1.23862	0.27214	1.11876	1.21432	1.30896	0.09934	0.10014	0.10038	0.10026	0.10092	0.10002	0.83058	0.93996	0.16144	0.20142	1.26682	1.2927	0.09892	0.1023	0.09994	0.10016	0.0992	0.09922	0.93462	1.28834	0.21726	1.23174	1.28508	1.2714	0.10066	0.10002	0.10062	0.1047	0.10204	0.09866	0.09858	0.09868	0.09872	0.09872	0.0991	0.10306	0.10144	0.10104	0.10004	0.1002	0.10224
31	900	0.0999	0.1006	0.10016	0.10102	0.10058	0.10142	0.10056	0.09908	0.09948	0.09878	0.09914	0.10152	0.09958	0.85538	1.0555	1.22222	0.24144	1.2089	1.34738	0.1183	0.11826	1.36864	0.099	0.09978	0.0998	1.16244	1.08408	0.30048	0.163	1.29268	1.27566	0.12654	0.12068	1.38452	0.09936	0.09974	0.09924	0.92242	1.15476	0.94192	1.27532	1.26144	1.32304	0.13094	0.12196	1.36308	0.09988	0.10066	0.10268	0.84024	1.25338	0.29106	1.17102	1.23044	1.32068	0.09934	0.10004	0.1003	0.10026	0.10084	0.09984	0.87028	0.9851	0.16264	0.20906	1.27844	1.30318	0.0988	0.10228	0.09986	0.1002	0.09918	0.09926	0.9582	1.30644	0.2268	1.24832	1.29752	1.28632	0.10066	0.09998	0.10052	0.10456	0.1022	0.09868	0.0986	0.09866	0.09866	0.0987	0.09904	0.10302	0.10146	0.10096	0.09994	0.10018	0.10228
32	930	0.10008	0.10086	0.10032	0.10126	0.10092	0.10168	0.10076	0.09924	0.09968	0.09892	0.09926	0.10164	0.09982	0.87136	1.0783	1.23912	0.25106	1.22316	1.3576	0.1186	0.1185	1.38	0.09912	0.10002	0.10012	1.17742	1.11066	0.32372	0.16528	1.30242	1.28636	0.12692	0.12078	1.39558	0.09942	0.09986	0.09924	0.93546	1.1647	1.01146	1.28648	1.27148	1.33164	0.13146	0.12202	1.373	0.09992	0.10032	0.10272	0.85542	1.26726	0.3127	1.20902	1.2435	1.32888	0.09934	0.10016	0.10038	0.10036	0.10104	0.10002	0.9009	1.0182	0.1641	0.21812	1.28864	1.31242	0.0989	0.10228	0.09992	0.1002	0.09926	0.0993	0.97822	1.32094	0.2374	1.26164	1.3084	1.29996	0.10066	0.10004	0.1006	0.10454	0.10204	0.09882	0.09878	0.09874	0.09872	0.09878	0.09908	0.10314	0.10158	0.10106	0.10008	0.10016	0.10246
33	960	0.09992	0.10072	0.1003	0.10112	0.10072	0.10154	0.1006	0.0992	0.09954	0.09884	0.09916	0.10156	0.0996	0.88506	1.09826	1.25268	0.26106	1.2355	1.36684	0.11866	0.11824	1.38996	0.09906	0.0997	0.10002	1.18908	1.13198	0.35114	0.16762	1.31112	1.29578	0.12726	0.12082	1.40532	0.09938	0.09994	0.09934	0.94604	1.17738	1.06546	1.2952	1.27976	1.33986	0.13176	0.12208	1.38146	0.09992	0.10042	0.10274	0.86868	1.27978	0.33808	1.2401	1.25422	1.33562	0.0994	0.1001	0.10036	0.10026	0.10106	0.10002	0.9263	1.04282	0.1652	0.22716	1.29726	1.31954	0.09884	0.10228	0.09994	0.10018	0.09932	0.09924	0.9928	1.33604	0.24916	1.2765	1.31732	1.31264	0.10068	0.10006	0.1006	0.10492	0.1024	0.09878	0.0987	0.09868	0.09872	0.0988	0.09914	0.10304	0.10138	0.1011	0.10008	0.1002	0.10248
34	990	0.10002	0.10066	0.1001	0.1011	0.10076	0.1016	0.1007	0.09912	0.0996	0.09882	0.09922	0.1019	0.09964	0.8962	1.11302	1.26376	0.27234	1.24598	1.37332	0.11892	0.11834	1.39892	0.099	0.0998	0.10006	1.19972	1.14826	0.38276	0.16974	1.31648	1.30382	0.12756	0.12078	1.41476	0.09928	0.09988	0.09918	0.9561	1.18458	1.10446	1.30258	1.287	1.34708	0.13224	0.12194	1.39224	0.09984	0.10054	0.10272	0.8767	1.2904	0.36458	1.2611	1.26234	1.34044	0.0993	0.10002	0.1003	0.10028	0.10088	0.10022	0.94506	1.06308	0.16676	0.2378	1.30446	1.32572	0.09878	0.10228	0.09986	0.10012	0.09924	0.09918	1.0049	1.34826	0.26302	1.28722	1.32524	1.3224	0.1006	0.0999	0.1005	0.10456	0.10216	0.09874	0.09874	0.09862	0.09858	0.09872	0.09912	0.10306	0.10138	0.10098	0.10002	0.10016	0.1027
35	1020	0.10024	0.10088	0.1004	0.10132	0.10094	0.10172	0.10082	0.09936	0.09978	0.0989	0.09938	0.10212	0.0999	0.90534	1.12604	1.27428	0.28488	1.25494	1.3803	0.1193	0.11844	1.40888	0.09908	0.09998	0.10028	1.20876	1.16236	0.4166	0.1724	1.32372	1.31012	0.12806	0.12108	1.4238	0.0994	0.10012	0.09942	0.96502	1.19342	1.13456	1.3104	1.29446	1.35408	0.13264	0.122	1.4005	0.09988	0.10048	0.1028	0.88596	1.2991	0.39564	1.27876	1.26986	1.34454	0.09932	0.1001	0.10034	0.10026	0.10116	0.1003	0.96036	1.08004	0.16836	0.24992	1.31002	1.33092	0.09884	0.10234	0.09992	0.10016	0.0994	0.09932	1.01418	1.35848	0.2796	1.29798	1.33104	1.3312	0.1007	0.1	0.10056	0.1049	0.10248	0.09892	0.09886	0.0987	0.09868	0.09882	0.09924	0.1032	0.10164	0.10108	0.10022	0.10036	0.10296
36	1050	0.10034	0.10114	0.10062	0.10166	0.10132	0.10216	0.10122	0.09966	0.10004	0.09916	0.09956	0.10246	0.10008	0.91444	1.1375	1.28292	0.29766	1.26338	1.38554	0.1195	0.1184	1.41678	0.09906	0.10056	0.10038	1.21776	1.175	0.45676	0.1753	1.3293	1.31522	0.12828	0.12082	1.43056	0.09942	0.10016	0.09952	0.973	1.20418	1.15756	1.3171	1.30164	1.36002	0.13334	0.1221	1.40574	0.09992	0.10064	0.10304	0.89166	1.30694	0.43004	1.29662	1.27658	1.34746	0.09942	0.10016	0.10044	0.10032	0.10128	0.10018	0.97382	1.09368	0.16992	0.26358	1.31512	1.33554	0.09888	0.10236	0.09994	0.10024	0.09948	0.09928	1.0223	1.36672	0.29702	1.30518	1.33636	1.33824	0.1008	0.10008	0.10062	0.10494	0.10236	0.099	0.09894	0.0987	0.09864	0.09886	0.0993	0.10324	0.10178	0.10108	0.10034	0.10042	0.1031
37	1080	0.10018	0.10088	0.10052	0.10168	0.1011	0.10202	0.1011	0.09954	0.1	0.09908	0.09938	0.10234	0.09998	0.92072	1.14788	1.29098	0.31146	1.27134	1.39016	0.11958	0.11836	1.42172	0.0991	0.10062	0.1006	1.2248	1.1854	0.49728	0.1781	1.33474	1.32102	0.12864	0.12114	1.4355	0.09948	0.10026	0.0995	0.98006	1.21028	1.17626	1.32276	1.30926	1.3643	0.13364	0.1221	1.40968	0.09994	0.10066	0.10282	0.90028	1.31134	0.46488	1.30982	1.28024	1.35022	0.0993	0.10004	0.10036	0.10026	0.10112	0.10044	0.98416	1.10638	0.1716	0.27902	1.31916	1.33934	0.09878	0.10228	0.09986	0.10016	0.09944	0.09922	1.02912	1.3737	0.31636	1.314	1.34074	1.34402	0.10068	0.1	0.10048	0.10488	0.1024	0.09888	0.09886	0.09864	0.09858	0.09872	0.09914	0.10304	0.10136	0.10102	0.10014	0.10016	0.10274
38	1110	0.10026	0.10102	0.10052	0.10182	0.1013	0.10218	0.1013	0.09964	0.10022	0.0993	0.09956	0.10246	0.10002	0.92778	1.15648	1.29746	0.32654	1.27732	1.39404	0.11984	0.11842	1.42462	0.09908	0.10086	0.1004	1.23086	1.19424	0.54028	0.1808	1.33796	1.32524	0.12888	0.12096	1.43766	0.09938	0.10034	0.09956	0.98712	1.21894	1.19168	1.32774	1.31486	1.36984	0.13406	0.12212	1.41188	0.0999	0.10084	0.10302	0.9061	1.31694	0.5036	1.32206	1.28418	1.35124	0.09936	0.10006	0.10044	0.10034	0.1013	0.10042	0.99464	1.1175	0.17344	0.29468	1.32212	1.34338	0.0989	0.10236	0.09996	0.10024	0.09956	0.09942	1.03526	1.38084	0.3382	1.3201	1.3452	1.34832	0.1008	0.10016	0.10066	0.10514	0.10248	0.09918	0.09904	0.09876	0.09872	0.09892	0.09938	0.1033	0.10162	0.10122	0.10034	0.10042	0.10322
39	1140	0.10028	0.10098	0.10058	0.1018	0.10142	0.10222	0.10146	0.09968	0.10014	0.09926	0.09956	0.1027	0.09992	0.93294	1.1647	1.30244	0.3425	1.2837	1.39672	0.11992	0.1183	1.42662	0.09896	0.10036	0.1006	1.23598	1.20262	0.58424	0.18366	1.34162	1.32942	0.12916	0.121	1.4385	0.09922	0.10028	0.09944	0.99268	1.22366	1.20608	1.33118	1.32012	1.3751	0.13434	0.122	1.41414	0.09976	0.10062	0.10284	0.90912	1.32158	0.54078	1.33374	1.28736	1.35344	0.0992	0.09994	0.10028	0.10014	0.10126	0.10044	1.0027	1.12654	0.17474	0.31284	1.32568	1.34636	0.0987	0.1021	0.09976	0.1001	0.09938	0.0991	1.04384	1.38426	0.36282	1.32296	1.34798	1.35208	0.10064	0.09998	0.10044	0.10472	0.10224	0.09898	0.09888	0.0985	0.09854	0.09876	0.09924	0.10314	0.10156	0.101	0.10026	0.1002	0.10326
40	1170	0.1004	0.10126	0.10076	0.1021	0.10156	0.1025	0.1017	0.09996	0.10052	0.0995	0.09982	0.1029	0.10008	0.93656	1.1719	1.306	0.36062	1.28774	1.39908	0.12024	0.11844	1.42926	0.0991	0.10048	0.10062	1.2387	1.21128	0.62626	0.18682	1.34472	1.33342	0.12976	0.12114	1.4411	0.09942	0.10048	0.09962	0.99642	1.2304	1.21866	1.33388	1.3235	1.38092	0.135	0.12222	1.41576	0.09996	0.10084	0.103	0.91404	1.3259	0.57942	1.3419	1.2895	1.35448	0.0993	0.10004	0.10034	0.10018	0.10136	0.10064	1.01122	1.13596	0.17682	0.33148	1.32672	1.34918	0.0988	0.10228	0.09994	0.10006	0.09958	0.0992	1.04928	1.38858	0.38992	1.32714	1.35032	1.35462	0.1006	0.09992	0.10048	0.10454	0.10224	0.09904	0.09898	0.09852	0.09854	0.0988	0.09926	0.1031	0.10158	0.10104	0.10024	0.10022	0.1034
41	1200	0.10048	0.1013	0.10082	0.10212	0.10176	0.10252	0.10156	0.09992	0.10046	0.09948	0.09978	0.10314	0.10014	0.9404	1.1788	1.30906	0.37934	1.29314	1.40198	0.12052	0.1185	1.43066	0.09916	0.10038	0.10076	1.24104	1.21804	0.66586	0.19026	1.3468	1.33618	0.1301	0.12124	1.4427	0.09944	0.10062	0.0997	1.00016	1.24104	1.22912	1.33654	1.32662	1.38628	0.13528	0.12222	1.41782	0.09992	0.10098	0.10302	0.91906	1.3299	0.61822	1.34852	1.29226	1.35674	0.09942	0.10016	0.1004	0.10034	0.10136	0.10058	1.02066	1.1426	0.17884	0.35268	1.32932	1.35204	0.09888	0.10242	0.09996	0.10016	0.09972	0.09928	1.05334	1.39412	0.41762	1.3327	1.35262	1.3562	0.10074	0.10012	0.10056	0.10464	0.10244	0.09916	0.09912	0.09868	0.09864	0.09888	0.09942	0.10316	0.10164	0.10118	0.10034	0.10034	0.10342
42	1230	0.10054	0.10132	0.10088	0.10212	0.10182	0.1024	0.10152	0.0999	0.10044	0.09946	0.0998	0.1031	0.10026	0.94292	1.18324	1.31128	0.39906	1.29808	1.40382	0.12078	0.11852	1.43208	0.09904	0.10024	0.10056	1.24374	1.22402	0.70272	0.19352	1.34954	1.3382	0.13032	0.12114	1.44392	0.09938	0.10058	0.09978	1.00572	1.24618	1.23868	1.3385	1.32994	1.39134	0.13574	0.12216	1.41918	0.09986	0.10086	0.10312	0.9203	1.33392	0.65472	1.35522	1.29558	1.35828	0.0993	0.1001	0.10036	0.10022	0.10152	0.10042	1.0269	1.14568	0.1807	0.37604	1.33132	1.35484	0.09884	0.1023	0.09992	0.10008	0.09954	0.09924	1.0564	1.39652	0.44896	1.33806	1.35454	1.35804	0.10086	0.10016	0.10056	0.10476	0.10254	0.09936	0.0992	0.09868	0.09868	0.0989	0.09948	0.10328	0.10162	0.10112	0.10032	0.10034	0.1035
43	1260	0.10058	0.10148	0.10086	0.10224	0.1018	0.10248	0.10164	0.10002	0.1006	0.09966	0.09998	0.10364	0.10032	0.94594	1.18654	1.3141	0.4202	1.30184	1.40614	0.12106	0.11856	1.43362	0.09908	0.10042	0.10084	1.24838	1.23124	0.73452	0.1974	1.35204	1.34062	0.13078	0.12122	1.44492	0.09936	0.10072	0.09974	1.01048	1.2531	1.24774	1.34274	1.33276	1.39656	0.1362	0.1223	1.41974	0.09986	0.10088	0.10308	0.92362	1.33766	0.68566	1.35846	1.29792	1.3605	0.09934	0.10004	0.10036	0.10022	0.10134	0.10066	1.0327	1.14936	0.1827	0.4025	1.33354	1.35726	0.09878	0.1022	0.09984	0.1001	0.0996	0.09922	1.0601	1.3995	0.48136	1.34132	1.35654	1.35998	0.10074	0.1001	0.10054	0.10478	0.10252	0.09936	0.09918	0.09866	0.09858	0.09886	0.09946	0.10324	0.1016	0.10112	0.1003	0.10038	0.1037
44	1290	0.1008	0.10166	0.10126	0.10252	0.10208	0.10276	0.10206	0.10018	0.10096	0.09982	0.10004	0.10376	0.10028	0.94888	1.1885	1.31678	0.44168	1.30588	1.40818	0.12118	0.11856	1.43466	0.09902	0.10056	0.10086	1.2519	1.2362	0.76214	0.20116	1.35386	1.34188	0.13112	0.12132	1.4463	0.0994	0.10068	0.09974	1.01426	1.25764	1.25324	1.34764	1.33464	1.4001	0.13676	0.12238	1.42074	0.09986	0.10112	0.10312	0.92862	1.34144	0.71464	1.3627	1.29918	1.36146	0.09938	0.10012	0.10042	0.10026	0.1014	0.10068	1.04158	1.15394	0.18456	0.4294	1.33522	1.35914	0.09886	0.10234	0.0999	0.10022	0.09984	0.0993	1.06158	1.4019	0.5157	1.34562	1.35846	1.36106	0.10076	0.1001	0.1006	0.10492	0.1026	0.0995	0.0994	0.09862	0.0986	0.09894	0.09952	0.10328	0.1017	0.10124	0.10038	0.10048	0.10382
45	1320	0.10058	0.10156	0.1011	0.10258	0.10218	0.10272	0.10198	0.10018	0.10084	0.09984	0.09994	0.10368	0.10042	0.9509	1.1914	1.3202	0.4654	1.3085	1.41082	0.1215	0.1185	1.43614	0.09912	0.10064	0.10116	1.2554	1.24144	0.78646	0.20528	1.35566	1.34506	0.13174	0.12142	1.44806	0.09934	0.1009	0.0997	1.01768	1.26716	1.25704	1.35394	1.33648	1.40494	0.13726	0.12242	1.4226	0.09986	0.10114	0.10324	0.92912	1.34624	0.7404	1.36796	1.30338	1.36442	0.09932	0.1001	0.10034	0.10022	0.1015	0.10092	1.04758	1.16112	0.18692	0.45862	1.33754	1.3623	0.09884	0.10234	0.09994	0.10014	0.09974	0.09932	1.06396	1.40496	0.5488	1.35076	1.36104	1.36272	0.10078	0.10014	0.10052	0.10464	0.10256	0.09964	0.09942	0.09858	0.09856	0.09898	0.0995	0.10332	0.1017	0.10118	0.10048	0.10048	0.10386
46	1350	0.10078	0.10166	0.10126	0.10266	0.1022	0.103	0.10222	0.10036	0.10102	0.0999	0.1	0.10382	0.10056	0.95394	1.1941	1.32226	0.49008	1.31068	1.41292	0.12182	0.11868	1.43698	0.0991	0.10062	0.1011	1.25878	1.24496	0.80592	0.2097	1.35718	1.3473	0.13216	0.12154	1.44938	0.09942	0.10104	0.09992	1.02188	1.27196	1.26086	1.35906	1.33756	1.40828	0.1377	0.12264	1.4241	0.09994	0.10128	0.10314	0.93354	1.34922	0.76052	1.37136	1.30506	1.36512	0.09936	0.10012	0.10034	0.1003	0.10176	0.10102	1.05312	1.1662	0.18928	0.49212	1.33932	1.36484	0.09886	0.10244	0.09998	0.1002	0.0999	0.0994	1.0681	1.40732	0.58072	1.35326	1.36182	1.3632	0.1008	0.10008	0.10062	0.10488	0.10266	0.09982	0.09956	0.09872	0.0987	0.09912	0.09962	0.10342	0.10172	0.10122	0.10054	0.10058	0.1041
47	1380	0.10086	0.10174	0.10116	0.10266	0.10226	0.10304	0.1022	0.10048	0.1012	0.09998	0.10008	0.10414	0.10058	0.95592	1.19762	1.3247	0.51598	1.31294	1.41506	0.12208	0.11876	1.43866	0.09902	0.10086	0.10116	1.26168	1.24758	0.82146	0.21418	1.359	1.34888	0.13242	0.12152	1.45002	0.0994	0.10094	0.09996	1.02542	1.27718	1.26552	1.3641	1.33968	1.41122	0.13824	0.12264	1.42548	0.09984	0.1014	0.1033	0.9362	1.35386	0.78012	1.37596	1.30728	1.36698	0.09932	0.10006	0.10038	0.10024	0.1017	0.10102	1.05636	1.1714	0.192	0.52934	1.34132	1.36706	0.09888	0.10226	0.09994	0.1002	0.09998	0.09936	1.07058	1.40902	0.60954	1.35556	1.36442	1.3652	0.1008	0.10004	0.10052	0.10478	0.10262	0.0999	0.09958	0.09868	0.0986	0.09906	0.09972	0.10342	0.10178	0.10126	0.1006	0.10062	0.10426
48	1410	0.1011	0.10198	0.1013	0.10298	0.10264	0.10322	0.10248	0.1006	0.10136	0.10014	0.1002	0.1042	0.10074	0.9585	1.2	1.32678	0.54432	1.315	1.41708	0.12236	0.1187	1.43966	0.09906	0.10082	0.10158	1.26504	1.2508	0.83476	0.21948	1.36008	1.35028	0.13298	0.1216	1.45152	0.09942	0.10122	0.1008	1.02904	1.28326	1.27092	1.37014	1.34094	1.41498	0.13904	0.12372	1.42724	0.10118	0.10152	0.10342	0.93862	1.35812	0.79698	1.38092	1.30934	1.3686	0.09934	0.10014	0.1006	0.10054	0.10332	0.10212	1.06204	1.17776	0.19498	0.56696	1.34294	1.36872	0.09892	0.10238	0.10178	0.10214	0.10108	0.09934	1.0767	1.4107	0.63894	1.35748	1.36664	1.36604	0.10098	0.10004	0.10052	0.10588	0.10438	0.10044	0.10048	0.09876	0.0987	0.09956	0.10014	0.10384	0.10242	0.10126	0.10084	0.10076	0.10538
