time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
21	600	0.09912	0.09934	0.0998	0.0998	0.09982	0.09978	0.10044	0.1015	0.101	0.1009	0.10142	0.10002	0.09988	0.8196	0.8359	0.80696	0.81762	0.87076	0.84052	0.95838	0.574	0.93048	0.10034	0.10324	0.09906	0.64846	0.91894	0.90468	0.8919	0.82254	0.81076	1.08322	0.72362	1.08916	0.10098	0.10078	0.09904	0.84268	0.7708	0.97794	0.8389	0.91494	0.86334	1.07078	0.68918	1.10794	0.10048	0.10012	0.09914	0.66714	0.64674	0.8972	0.70072	0.80228	0.66106	0.10066	0.10148	0.10048	0.10028	0.10006	0.09966	0.62636	0.9558	0.78282	0.79022	0.66336	0.8067	0.09986	0.10236	0.10092	0.1005	0.1018	0.09898	0.74908	0.71514	0.70374	0.79804	0.6975	0.72842	0.10074	0.1008	0.10062	0.10172	0.10204	0.09892	0.0995	0.09996	0.09922	0.09974	0.09956	0.09996	0.10462	0.10022	0.09996	0.10144	0.09964
22	630	0.099	0.09932	0.09966	0.09976	0.09978	0.09968	0.10042	0.10152	0.10094	0.10082	0.1014	0.1	0.09982	0.93546	0.93666	0.90104	0.91162	0.96454	0.93292	1.02958	0.602	1.00082	0.10034	0.1032	0.09912	0.75106	1.02372	1.01172	1.00128	0.93522	0.9168	1.1368	0.75102	1.14014	0.10098	0.10068	0.09916	0.93976	0.87066	1.0732	0.9378	1.0209	0.96416	1.12688	0.71614	1.16092	0.10056	0.10012	0.0992	0.75154	0.73484	0.99572	0.79334	0.90432	0.75492	0.10074	0.10158	0.10068	0.10046	0.10024	0.09966	0.70544	1.0608	0.87826	0.89772	0.75494	0.9138	0.09988	0.1025	0.10112	0.1006	0.10192	0.09906	0.85042	0.81438	0.79436	0.90546	0.78462	0.82988	0.10076	0.1009	0.10068	0.10184	0.10216	0.09902	0.09954	0.10004	0.09932	0.09982	0.09962	0.10008	0.10472	0.10026	0.10006	0.10152	0.09972
23	660	0.09904	0.0993	0.09982	0.0998	0.09984	0.0997	0.10058	0.10162	0.10104	0.101	0.10148	0.10006	0.09992	1.03566	1.02906	0.98478	0.99616	1.04664	1.01576	1.0817	0.62448	1.05024	0.1003	0.10336	0.09914	0.85536	1.11898	1.1179	1.1009	1.04644	1.0199	1.1776	0.77364	1.17878	0.1012	0.10088	0.09926	1.02936	0.96736	1.15016	1.02804	1.11632	1.05808	1.16906	0.73846	1.1975	0.10076	0.10028	0.09942	0.83944	0.82734	1.08266	0.88982	1.00646	0.8538	0.10094	0.10172	0.10078	0.10054	0.10034	0.09984	0.7864	1.15396	0.96912	0.9992	0.84826	1.01552	0.10014	0.10262	0.10114	0.10074	0.10208	0.09916	0.94838	0.91252	0.88464	1.00792	0.87354	0.93122	0.10086	0.10108	0.10086	0.10204	0.10226	0.09906	0.09974	0.10016	0.09958	0.09998	0.09982	0.10024	0.10488	0.10046	0.1002	0.10152	0.09986
24	690	0.09908	0.09932	0.09976	0.09962	0.09974	0.09972	0.10042	0.10156	0.10096	0.10088	0.10148	0.10006	0.09998	1.11936	1.10742	1.05592	1.06516	1.11488	1.08514	1.12204	0.64376	1.08794	0.10032	0.10358	0.0993	0.94512	1.19726	1.20436	1.18244	1.1432	1.1122	1.20806	0.79226	1.2073	0.10132	0.10098	0.09952	1.10942	1.05696	1.20968	1.10516	1.19646	1.13964	1.19992	0.75714	1.22644	0.1009	0.10052	0.09942	0.92854	0.92018	1.15536	0.98212	1.0969	0.95076	0.10108	0.10194	0.10088	0.10076	0.10054	0.10006	0.8645	1.23342	1.05154	1.09068	0.94214	1.10818	0.10024	0.10274	0.10132	0.10094	0.10226	0.0993	1.05156	1.00386	0.96976	1.09798	0.96062	1.02574	0.10102	0.10106	0.1009	0.10206	0.1024	0.09916	0.09978	0.10008	0.09948	0.10008	0.09978	0.10036	0.10502	0.1006	0.10022	0.10166	0.10002
25	720	0.09894	0.0992	0.0996	0.09966	0.09958	0.09956	0.10036	0.10144	0.1009	0.10078	0.10132	0.0999	0.09964	1.18594	1.1712	1.11276	1.12076	1.17074	1.14048	1.15126	0.65984	1.11834	0.10018	0.10314	0.09902	1.01534	1.25658	1.26742	1.24378	1.21786	1.1875	1.23192	0.80844	1.23138	0.10092	0.10068	0.0995	1.17544	1.13464	1.25532	1.16844	1.2588	1.20682	1.22452	0.77316	1.2496	0.10066	0.10022	0.0996	1.0112	1.0072	1.21306	1.0671	1.17596	1.04424	0.10118	0.10198	0.10106	0.10088	0.10064	0.10006	0.93012	1.29624	1.12086	1.16814	1.03094	1.18828	0.10032	0.10288	0.1014	0.1011	0.1024	0.09942	1.12368	1.08418	1.0426	1.1713	1.03542	1.1097	0.10126	0.10132	0.10116	0.10226	0.10254	0.09952	0.10008	0.10052	0.09984	0.10022	0.10008	0.10052	0.1052	0.1008	0.10052	0.10188	0.1002
26	750	0.09902	0.09932	0.09968	0.10008	0.0999	0.09964	0.10058	0.10162	0.10176	0.10418	0.10168	0.1041	0.09998	1.23808	1.22278	1.1575	1.16484	1.21556	1.18564	1.17572	0.67576	1.14332	0.10302	0.10376	0.09916	1.0738	1.3045	1.31372	1.29022	1.2779	1.2477	1.25386	0.82394	1.25252	0.10464	0.10078	0.09922	1.22872	1.19856	1.28934	1.2167	1.30694	1.26024	1.24574	0.78926	1.27058	0.10058	0.10076	0.0994	1.08012	1.08498	1.25728	1.13456	1.23906	1.12612	0.10078	0.10152	0.10056	0.10044	0.10062	0.09984	0.98518	1.34544	1.17576	1.22816	1.10882	1.25164	0.10002	0.1024	0.10112	0.10054	0.1022	0.09916	1.18246	1.14876	1.10198	1.22726	1.09908	1.17644	0.10086	0.10084	0.1007	0.10188	0.10224	0.09908	0.09958	0.1	0.09944	0.09974	0.0996	0.10012	0.10484	0.10042	0.10006	0.10168	0.10004
27	780	0.09894	0.09928	0.09972	0.09972	0.09972	0.09966	0.10056	0.1017	0.10114	0.10098	0.10144	0.10016	0.0999	1.27942	1.26184	1.19238	1.19848	1.25016	1.22028	1.19456	0.6846	1.16268	0.10032	0.10366	0.0992	1.12252	1.34164	1.34796	1.32632	1.32242	1.29252	1.27056	0.83476	1.27	0.10112	0.10076	0.09926	1.27138	1.25012	1.31528	1.25626	1.34522	1.30352	1.26514	0.80006	1.28864	0.10074	0.10026	0.09934	1.13854	1.15054	1.29314	1.19154	1.29226	1.1976	0.10082	0.10174	0.10066	0.10054	0.10046	0.09984	1.0332	1.38586	1.21998	1.27602	1.17414	1.30284	0.10014	0.1026	0.10118	0.10086	0.1021	0.09922	1.22808	1.20198	1.15068	1.2718	1.15176	1.23204	0.101	0.10106	0.10086	0.1021	0.10228	0.09932	0.09978	0.10022	0.09954	0.09994	0.09976	0.10026	0.10494	0.10054	0.10022	0.10166	0.09996
28	810	0.099	0.09928	0.09964	0.0999	0.09992	0.09976	0.10058	0.10182	0.10132	0.10106	0.10144	0.10006	0.0999	1.31218	1.2939	1.21974	1.22562	1.27858	1.24724	1.2132	0.6945	1.18146	0.10036	0.10396	0.09916	1.16222	1.3708	1.37432	1.35418	1.36014	1.3286	1.28642	0.8471	1.28604	0.10106	0.10074	0.0993	1.30794	1.29174	1.3354	1.2871	1.3754	1.3377	1.28094	0.81136	1.30398	0.1007	0.1003	0.09938	1.18754	1.2055	1.32074	1.23754	1.33514	1.25508	0.10088	0.1017	0.10074	0.10066	0.10034	0.0999	1.07094	1.41734	1.25412	1.31326	1.22788	1.34364	0.10008	0.10266	0.10122	0.10084	0.1021	0.09916	1.26532	1.2467	1.1883	1.30762	1.19392	1.27676	0.10096	0.10102	0.10078	0.10204	0.1023	0.09926	0.09974	0.10016	0.09954	0.09992	0.09978	0.10024	0.1049	0.10044	0.10024	0.10158	0.09994
29	840	0.09896	0.09922	0.0996	0.09982	0.09972	0.0996	0.10046	0.1017	0.10116	0.1011	0.10138	0.1	0.09972	1.3378	1.31798	1.24124	1.24674	1.29926	1.26882	1.2288	0.70318	1.19728	0.10026	0.10374	0.09902	1.19516	1.39178	1.39344	1.37502	1.3885	1.35702	1.30018	0.85756	1.29952	0.10098	0.10066	0.09922	1.33964	1.32324	1.35158	1.31028	1.39848	1.36452	1.29456	0.82104	1.31708	0.10056	0.10016	0.09924	1.22764	1.24818	1.3425	1.27288	1.3699	1.30226	0.10082	0.10162	0.10056	0.10054	0.10028	0.0998	1.10202	1.44104	1.28134	1.34224	1.2702	1.37428	0.09994	0.10246	0.10104	0.1007	0.10202	0.09904	1.29418	1.28086	1.21842	1.33566	1.2278	1.31192	0.10092	0.10084	0.10074	0.10188	0.10216	0.09906	0.09964	0.10002	0.09936	0.09982	0.09964	0.1001	0.10478	0.10038	0.10006	0.1015	0.09984
30	870	0.09888	0.09912	0.09942	0.09964	0.09962	0.09938	0.10038	0.10156	0.10102	0.10092	0.10124	0.09986	0.09952	1.35646	1.33584	1.25536	1.26176	1.31486	1.28344	1.24236	0.71036	1.21088	0.10008	0.1036	0.0989	1.22506	1.40832	1.40824	1.3896	1.41176	1.37744	1.31254	0.8678	1.31208	0.1009	0.10062	0.0991	1.36628	1.34944	1.3634	1.32998	1.41868	1.38652	1.30786	0.8306	1.32916	0.10056	0.10012	0.09908	1.25862	1.28382	1.35804	1.29998	1.39658	1.33984	0.10062	0.10154	0.10058	0.10036	0.1001	0.09972	1.12602	1.45772	1.30268	1.3645	1.30534	1.39774	0.09994	0.1025	0.10098	0.1007	0.10196	0.09902	1.3171	1.30932	1.243	1.35656	1.25654	1.34012	0.1008	0.1009	0.1007	0.10186	0.1022	0.09914	0.09958	0.09998	0.09934	0.09984	0.09956	0.10014	0.10472	0.10044	0.10006	0.10144	0.09994
31	900	0.09894	0.09928	0.09952	0.09998	0.0998	0.09954	0.10054	0.10182	0.10124	0.10114	0.10144	0.10006	0.09982	1.37042	1.34954	1.26616	1.2726	1.32618	1.295	1.25426	0.71638	1.22316	0.10028	0.10374	0.09912	1.2504	1.41984	1.41944	1.40074	1.4298	1.39274	1.32284	0.87706	1.323	0.10102	0.10078	0.09918	1.38846	1.36834	1.37254	1.34476	1.43244	1.40136	1.31842	0.84002	1.3405	0.10062	0.10032	0.0993	1.28452	1.31122	1.36848	1.32196	1.41722	1.36996	0.10076	0.10158	0.1006	0.1004	0.10022	0.09972	1.14676	1.47024	1.31798	1.37988	1.33224	1.41518	0.09994	0.1024	0.10104	0.10062	0.10192	0.09906	1.33444	1.33146	1.26068	1.37242	1.27976	1.36196	0.10086	0.10092	0.10066	0.1018	0.10208	0.0991	0.09958	0.10008	0.09944	0.0998	0.09962	0.10004	0.10484	0.10042	0.10008	0.10164	0.09988
32	930	0.09902	0.0993	0.09966	0.0998	0.0998	0.09964	0.1005	0.1018	0.10106	0.10114	0.10144	0.10008	0.09982	1.38192	1.35992	1.2731	1.28008	1.3354	1.30472	1.2642	0.72228	1.23608	0.10034	0.1038	0.09922	1.27386	1.42902	1.428	1.40906	1.44498	1.40416	1.33246	0.88596	1.3352	0.10108	0.10072	0.09936	1.40852	1.38388	1.37988	1.35702	1.4432	1.41404	1.32842	0.84814	1.35274	0.1006	0.10028	0.09936	1.30502	1.33412	1.3772	1.33744	1.43226	1.39364	0.10092	0.10176	0.1008	0.10056	0.10038	0.09998	1.16146	1.47868	1.3292	1.39316	1.35344	1.42866	0.10014	0.1027	0.10118	0.10086	0.10206	0.09924	1.34824	1.35026	1.27518	1.38328	1.30014	1.37882	0.10106	0.10114	0.10088	0.10204	0.10234	0.09934	0.09976	0.10016	0.09962	0.1001	0.09982	0.10026	0.105	0.10054	0.1003	0.10172	0.10006
33	960	0.099	0.09932	0.09962	0.10004	0.09986	0.09966	0.10056	0.10184	0.10128	0.10124	0.1015	0.10014	0.0998	1.39032	1.36908	1.28006	1.28802	1.34254	1.31212	1.27494	0.72756	1.24876	0.10026	0.10388	0.09916	1.2932	1.43638	1.4353	1.4164	1.45764	1.41214	1.34292	0.89528	1.34634	0.10112	0.10078	0.09916	1.4244	1.39506	1.38352	1.36574	1.44864	1.42092	1.33844	0.85756	1.36428	0.10066	0.10028	0.09928	1.3222	1.35266	1.38396	1.34954	1.44402	1.40868	0.10082	0.10152	0.10054	0.10046	0.1003	0.09978	1.17708	1.4841	1.33758	1.4009	1.36952	1.43572	0.09982	0.10248	0.10104	0.10064	0.10194	0.09904	1.35952	1.36558	1.28728	1.39112	1.31794	1.39204	0.10082	0.101	0.1008	0.10198	0.10232	0.09936	0.0998	0.1002	0.0996	0.09998	0.09978	0.10026	0.10496	0.10066	0.10026	0.1017	0.09998
34	990	0.09902	0.09926	0.09962	0.10002	0.0999	0.09964	0.10052	0.10188	0.10118	0.10106	0.10134	0.10004	0.0997	1.39604	1.37458	1.28502	1.29296	1.34644	1.31688	1.28528	0.73288	1.2614	0.10028	0.10382	0.09912	1.31482	1.44084	1.44054	1.42036	1.46578	1.41718	1.35134	0.90502	1.35574	0.10098	0.10072	0.09918	1.43734	1.40172	1.3853	1.37212	1.45334	1.42538	1.34668	0.86636	1.37354	0.10056	0.10016	0.09918	1.33916	1.36634	1.38868	1.35964	1.45212	1.42138	0.10072	0.10154	0.1006	0.10036	0.10022	0.09972	1.19082	1.48778	1.34552	1.40648	1.38158	1.4413	0.09992	0.10246	0.10092	0.10062	0.10192	0.09902	1.36774	1.37842	1.29658	1.39838	1.336	1.40256	0.10086	0.10088	0.1006	0.10184	0.10212	0.0991	0.09954	0.09998	0.09934	0.09982	0.09962	0.10008	0.10482	0.10034	0.10002	0.1015	0.09982
35	1020	0.0991	0.09938	0.09968	0.10012	0.09996	0.09968	0.10066	0.10198	0.10136	0.10116	0.10144	0.10016	0.09976	1.4	1.37812	1.28752	1.296	1.34764	1.3194	1.29438	0.73734	1.27022	0.10024	0.10362	0.09912	1.33374	1.44488	1.44452	1.42454	1.47206	1.42188	1.35792	0.9158	1.36244	0.10098	0.10068	0.09916	1.44736	1.40636	1.38822	1.37534	1.45696	1.42778	1.35332	0.87574	1.3789	0.10056	0.10022	0.09922	1.35238	1.37592	1.3918	1.3668	1.45696	1.43134	0.10076	0.10158	0.10058	0.10042	0.10026	0.09986	1.20392	1.49072	1.35114	1.41012	1.38986	1.44576	0.09998	0.10252	0.10098	0.10064	0.10198	0.09904	1.3739	1.38806	1.30458	1.40372	1.34878	1.41106	0.10016	0.10022	0.10006	0.10112	0.10154	0.09854	0.09892	0.09944	0.09886	0.09932	0.09902	0.0995	0.1042	0.09982	0.0995	0.101	0.09924
36	1050	0.099	0.09926	0.09946	0.09994	0.09978	0.09954	0.1005	0.10174	0.10114	0.10118	0.1013	0.10004	0.09968	1.40252	1.38056	1.28952	1.29858	1.34928	1.32172	1.29982	0.74252	1.27832	0.10012	0.10368	0.09906	1.34816	1.4484	1.4477	1.4283	1.47706	1.42576	1.36088	0.92698	1.36526	0.10094	0.1005	0.0992	1.45484	1.40774	1.3892	1.3767	1.45932	1.42834	1.35704	0.88502	1.38308	0.10056	0.10008	0.09926	1.36062	1.38318	1.39382	1.37112	1.46048	1.4363	0.10106	0.1021	0.10112	0.10096	0.10076	0.10034	1.2152	1.49348	1.35522	1.41426	1.39528	1.44936	0.10052	0.10308	0.1016	0.1012	0.10252	0.0996	1.37872	1.39636	1.31148	1.4081	1.36106	1.41752	0.1014	0.1015	0.10124	0.10238	0.10276	0.09976	0.10012	0.10054	0.1	0.10044	0.1002	0.10066	0.10536	0.10096	0.1006	0.1021	0.10042
37	1080	0.09904	0.09938	0.09962	0.1002	0.09996	0.09964	0.10066	0.10202	0.10132	0.10122	0.10146	0.10006	0.09972	1.40392	1.38224	1.29014	1.30014	1.3509	1.32362	1.30432	0.74806	1.28334	0.10022	0.10378	0.09908	1.35956	1.45144	1.4504	1.431	1.48146	1.42898	1.3634	0.9403	1.36838	0.10098	0.10058	0.09916	1.4618	1.4083	1.39148	1.37704	1.46212	1.4279	1.35942	0.8966	1.38494	0.1005	0.10012	0.09916	1.3682	1.38956	1.39504	1.37428	1.46278	1.43824	0.10068	0.10148	0.10054	0.10034	0.10016	0.0997	1.22234	1.495	1.35666	1.41596	1.39832	1.4509	0.09988	0.10244	0.101	0.1006	0.10192	0.09904	1.38084	1.4005	1.31484	1.41028	1.37144	1.42082	0.10076	0.10086	0.10064	0.10176	0.10214	0.09914	0.09946	0.09994	0.09934	0.09978	0.09954	0.10002	0.10468	0.1004	0.10004	0.1015	0.09986
38	1110	0.09906	0.09938	0.09952	0.10022	0.09998	0.09968	0.10064	0.10204	0.10128	0.1012	0.10146	0.10012	0.09964	1.40568	1.38362	1.29178	1.30198	1.35216	1.32588	1.30716	0.75482	1.28666	0.10022	0.10366	0.09908	1.36918	1.45412	1.45238	1.43318	1.48498	1.4311	1.36576	0.9542	1.37026	0.10092	0.10058	0.09916	1.46646	1.40824	1.39304	1.37744	1.46452	1.42774	1.36174	0.91032	1.38716	0.10046	0.10016	0.09916	1.37348	1.39262	1.39578	1.37628	1.4646	1.43938	0.10082	0.10158	0.10056	0.10044	0.10024	0.09982	1.23216	1.49676	1.35834	1.41794	1.39976	1.45352	0.09998	0.1025	0.101	0.1006	0.10192	0.09904	1.38358	1.40496	1.31722	1.41234	1.3793	1.42478	0.10084	0.10088	0.1007	0.10184	0.10224	0.09924	0.09954	0.09998	0.09938	0.09984	0.0996	0.10008	0.10478	0.10042	0.10004	0.10156	0.09992
39	1140	0.09904	0.09934	0.09958	0.10022	0.09992	0.09962	0.1006	0.1021	0.10134	0.1013	0.10146	0.10018	0.09968	1.4068	1.38508	1.2926	1.30372	1.35306	1.3277	1.3095	0.76114	1.2892	0.10024	0.10374	0.09908	1.37628	1.45682	1.45488	1.4367	1.48852	1.43358	1.36676	0.97018	1.37114	0.10094	0.10062	0.09916	1.4717	1.408	1.39498	1.377	1.46654	1.42756	1.3627	0.92466	1.38832	0.10052	0.10014	0.09922	1.3781	1.3947	1.39682	1.37694	1.46588	1.44008	0.1007	0.10156	0.10058	0.10038	0.1002	0.09982	1.24222	1.49916	1.35962	1.41992	1.39978	1.45586	0.10006	0.1025	0.10098	0.10058	0.10188	0.09898	1.38556	1.40802	1.3202	1.4142	1.38602	1.42758	0.10086	0.1009	0.10068	0.10182	0.10222	0.09936	0.09948	0.09996	0.09938	0.09988	0.09962	0.10006	0.10476	0.1004	0.10006	0.1016	0.09986
40	1170	0.09908	0.09938	0.09958	0.1002	0.09992	0.0996	0.10068	0.10206	0.10126	0.10136	0.10138	0.10016	0.09968	1.4084	1.3863	1.29278	1.30494	1.35388	1.32864	1.31092	0.7685	1.29038	0.10018	0.10416	0.09906	1.38268	1.45954	1.45708	1.4397	1.49168	1.43646	1.36796	0.98652	1.3727	0.10094	0.10062	0.09914	1.47606	1.40766	1.39666	1.37694	1.4688	1.42756	1.3643	0.94064	1.3902	0.1005	0.1001	0.09916	1.38166	1.39712	1.39714	1.37712	1.46634	1.43996	0.10072	0.1015	0.10052	0.10036	0.10016	0.0998	1.24848	1.5007	1.36004	1.42238	1.40104	1.45858	0.09996	0.10248	0.101	0.1006	0.10186	0.099	1.38714	1.41152	1.32264	1.41606	1.3908	1.42976	0.10082	0.1009	0.10064	0.1018	0.10214	0.09928	0.09948	0.09992	0.09934	0.09984	0.0996	0.10004	0.10474	0.1004	0.10008	0.10156	0.0999
41	1200	0.09916	0.09942	0.09956	0.10028	0.09998	0.09968	0.10068	0.1022	0.1014	0.10152	0.10154	0.10024	0.09968	1.40882	1.3874	1.29278	1.3057	1.35376	1.32958	1.31176	0.77694	1.29106	0.10026	0.10368	0.09912	1.38794	1.46148	1.45884	1.44192	1.49414	1.43812	1.36948	1.00346	1.37434	0.10098	0.10062	0.09912	1.47996	1.40714	1.39808	1.37634	1.4707	1.42756	1.36536	0.95832	1.39184	0.1005	0.10014	0.09916	1.38494	1.39818	1.3978	1.37848	1.46788	1.44058	0.10072	0.10152	0.10056	0.10032	0.10022	0.0998	1.25564	1.50266	1.36116	1.42496	1.40174	1.46046	0.09996	0.10246	0.101	0.1006	0.1019	0.09898	1.3884	1.41382	1.32488	1.41724	1.3957	1.43198	0.10084	0.1009	0.10064	0.10176	0.10214	0.09936	0.0995	0.09996	0.0994	0.09988	0.09962	0.10006	0.10474	0.10036	0.10008	0.10156	0.09992
42	1230	0.09918	0.09948	0.09962	0.10038	0.10004	0.09964	0.10076	0.10228	0.10148	0.10146	0.1015	0.10022	0.09964	1.41024	1.38864	1.2932	1.30756	1.35474	1.33072	1.313	0.78728	1.29292	0.1002	0.10394	0.09904	1.39334	1.46428	1.46058	1.44456	1.4967	1.44018	1.37064	1.01938	1.37544	0.10092	0.10064	0.09918	1.48358	1.4069	1.40012	1.3763	1.47236	1.42706	1.36604	0.976	1.39234	0.10048	0.1002	0.09918	1.38744	1.40024	1.3986	1.37838	1.46862	1.44062	0.10076	0.10152	0.10056	0.10034	0.10022	0.09986	1.26408	1.50454	1.36184	1.42704	1.4014	1.4626	0.09998	0.1025	0.10102	0.10066	0.10194	0.09898	1.38948	1.41596	1.32676	1.41882	1.39944	1.43354	0.10086	0.10092	0.1007	0.1018	0.10216	0.09936	0.09954	0.09994	0.09942	0.09988	0.09964	0.10004	0.10478	0.10042	0.10008	0.1017	0.1
43	1260	0.09912	0.0994	0.09952	0.10028	0.09996	0.0996	0.1007	0.10202	0.10134	0.10126	0.10146	0.10014	0.09962	1.41136	1.39006	1.29356	1.30888	1.35578	1.33238	1.31412	0.7979	1.29428	0.10018	0.1045	0.09902	1.39804	1.46664	1.46286	1.44758	1.4996	1.4435	1.37224	1.03528	1.37696	0.10088	0.10056	0.09912	1.4865	1.40748	1.40268	1.37676	1.475	1.42836	1.36804	0.9952	1.39424	0.10044	0.10008	0.09914	1.3913	1.40204	1.3998	1.37914	1.47008	1.44162	0.10068	0.1015	0.10056	0.10028	0.10012	0.09984	1.27178	1.5067	1.36312	1.42946	1.40202	1.46516	0.0999	0.10238	0.10092	0.10052	0.10182	0.09894	1.391	1.41818	1.32866	1.42096	1.40368	1.43536	0.10076	0.10088	0.10068	0.10174	0.10216	0.09942	0.0995	0.09992	0.09944	0.09982	0.0996	0.1001	0.10476	0.10036	0.10004	0.10168	0.09994
44	1290	0.09916	0.09942	0.09958	0.1004	0.10004	0.09966	0.10082	0.10238	0.10148	0.10156	0.1015	0.10022	0.0996	1.4124	1.39114	1.29482	1.31058	1.35708	1.33402	1.31552	0.81204	1.2955	0.10016	0.10428	0.09902	1.40188	1.46902	1.46412	1.44974	1.50214	1.4458	1.37264	1.04778	1.37808	0.10088	0.10052	0.0991	1.48894	1.40708	1.40384	1.37738	1.47646	1.42866	1.3686	1.01284	1.39522	0.1004	0.10008	0.0991	1.39312	1.40354	1.4008	1.37974	1.47106	1.44096	0.10064	0.10144	0.1005	0.10026	0.10012	0.09974	1.27734	1.50834	1.36458	1.43158	1.40246	1.46694	0.09986	0.10242	0.1009	0.1005	0.10184	0.0989	1.39236	1.42006	1.33074	1.42214	1.40764	1.4368	0.10076	0.10086	0.10056	0.10176	0.10208	0.09934	0.09942	0.09988	0.0993	0.09976	0.09954	0.1	0.10468	0.10028	0.09996	0.1015	0.09986
45	1320	0.09908	0.09934	0.09948	0.10026	0.1	0.0995	0.10068	0.10212	0.10136	0.10126	0.1014	0.10014	0.09952	1.41432	1.39326	1.29638	1.31292	1.35882	1.33612	1.31686	0.82784	1.29722	0.10004	0.10402	0.09902	1.40636	1.47154	1.46664	1.45292	1.5041	1.44762	1.37386	1.05866	1.37916	0.10086	0.10048	0.09904	1.49158	1.40774	1.40588	1.37798	1.47872	1.42916	1.36922	1.02904	1.39638	0.10042	0.10006	0.09908	1.3957	1.40642	1.40226	1.38058	1.47204	1.4426	0.10066	0.10144	0.1004	0.10024	0.1001	0.09972	1.28504	1.51038	1.3657	1.43468	1.40296	1.469	0.09986	0.10234	0.10086	0.10052	0.10176	0.09886	1.39428	1.4225	1.33306	1.42354	1.41114	1.4391	0.10068	0.10076	0.1005	0.10164	0.1021	0.09932	0.09928	0.09978	0.09924	0.0997	0.09944	0.09994	0.1046	0.10024	0.0999	0.10146	0.09978
46	1350	0.0992	0.09948	0.09958	0.10044	0.10004	0.09966	0.1008	0.10238	0.10146	0.1014	0.10148	0.10024	0.09962	1.4162	1.39484	1.29764	1.31456	1.36024	1.33822	1.31806	0.84324	1.29808	0.1002	0.10414	0.09902	1.40912	1.47448	1.46872	1.45542	1.50724	1.45062	1.37554	1.0681	1.3802	0.1009	0.1006	0.09912	1.49486	1.4084	1.4076	1.37908	1.4807	1.43038	1.37108	1.04384	1.39828	0.10042	0.10014	0.09914	1.39846	1.40754	1.40384	1.38192	1.47464	1.44282	0.10072	0.10142	0.10052	0.10032	0.10016	0.09988	1.28964	1.51234	1.368	1.43762	1.40444	1.4717	0.09992	0.10242	0.10092	0.10054	0.10188	0.09894	1.39642	1.42532	1.33572	1.42558	1.4144	1.44084	0.10084	0.10082	0.10062	0.1017	0.1022	0.0995	0.09942	0.09986	0.09936	0.09982	0.09954	0.10004	0.10474	0.10028	0.10004	0.1016	0.0999
47	1380	0.09914	0.09938	0.09948	0.10034	0.09998	0.09958	0.1007	0.1022	0.10134	0.10134	0.10144	0.10012	0.09958	1.41798	1.39708	1.29862	1.31678	1.3619	1.3405	1.3192	0.86082	1.29948	0.10008	0.10442	0.09904	1.41336	1.47662	1.47038	1.45804	1.50902	1.4536	1.3765	1.07598	1.3815	0.1008	0.10048	0.09908	1.49688	1.4091	1.4095	1.37964	1.48298	1.43174	1.37236	1.05458	1.39928	0.10042	0.10004	0.09906	1.40142	1.41006	1.40592	1.38334	1.4762	1.4438	0.10064	0.10138	0.10042	0.10026	0.1001	0.09978	1.2963	1.51444	1.36938	1.4395	1.40588	1.47358	0.09986	0.1024	0.1009	0.10048	0.10176	0.0988	1.3981	1.42752	1.33838	1.42758	1.41748	1.4426	0.10074	0.1008	0.10056	0.1017	0.1021	0.09948	0.09928	0.09976	0.09928	0.09974	0.0995	0.09996	0.10464	0.1002	0.09996	0.10152	0.0999
48	1410	0.09916	0.0994	0.09944	0.10038	0.09996	0.0996	0.1007	0.1022	0.10132	0.10132	0.1014	0.10002	0.09944	1.41966	1.39878	1.3	1.31934	1.36372	1.34252	1.32032	0.87808	1.30046	0.10008	0.10374	0.099	1.41612	1.47878	1.47262	1.46006	1.51076	1.45518	1.3768	1.08112	1.3825	0.10076	0.10048	0.09904	1.49962	1.4096	1.41094	1.38088	1.48436	1.4324	1.3726	1.06366	1.39984	0.10034	0.09994	0.09894	1.40462	1.41186	1.40702	1.3853	1.47798	1.44518	0.10052	0.1013	0.1003	0.10012	0.09992	0.0997	1.30338	1.51672	1.37132	1.4423	1.40746	1.47538	0.09972	0.1023	0.10082	0.10036	0.1017	0.09874	1.40036	1.43016	1.3413	1.42878	1.42034	1.44418	0.10062	0.1007	0.10042	0.10156	0.10208	0.09948	0.0993	0.09976	0.09924	0.09968	0.09938	0.09984	0.10458	0.10024	0.09984	0.10138	0.0998
